CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization
2364776000.0,80.79,-1.940000057220459,6317166080.0,3550.781246854548,0.0,-0.0529935359954834,16384.0,4.614195823669434,0.00390936154872179,0.03076171875,2.7023282051086426,-0.025345636531710625,0.12778103351593018,-0.027023280039429665,0.001677637454122305,0.0,-0.7762644290924072,0.28516384959220886,0.0005729962082605677,-0.013310501351952553,0.009785224683582783,-0.7895749807357788,0.28524577617645264,4.614195823669434,2.7415645122528076
