CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true
2366384000.0,85.31,-2.75,6317166080.0,3684.564395920397,0.0,-0.03076171875,16384.0,4.446658611297607,0.002866836730390787,0.0174560546875,2.704354763031006,-0.026785407215356827,0.8725881576538086,-0.027043549343943596,0.00025813840329647064,0.0,-0.45837587118148804,1.310281753540039,0.0002123955270708633,0.01816735416650772,0.009127101860940456,-0.4402084946632385,1.3104209899902344,4.446658611297607,2.7220544815063477,,,,,,
2563820000.0,84.83,-2.6600000858306885,6519754752.0,3645.5628984546506,1.0,-0.02978515625,32768.0,8.940889120101929,0.0003555765433702618,0.0,2.7043209075927734,-0.026871126145124435,0.8190659880638123,-0.027043208479881287,0.0001720879226922989,0.0,-0.3293994069099426,1.2643204927444458,0.018460425067447828,-0.5048412680625916,0.12157746404409409,-0.8342406749725342,1.276154637336731,4.494230508804321,2.727548837661743,,,,,,
2761028000.0,83.71,-2.5199999809265137,6519754752.0,3544.965027302165,2.0,-0.0316162109375,49152.0,13.562655448913574,0.00018060673028230667,0.0,2.706049680709839,-0.02724391222000122,0.8371247053146362,-0.0270604956895113,-0.00018341653048992157,0.0,-0.2564184069633484,1.274411916732788,0.04935005150968008,-0.8569247722625732,0.16340459883213043,-1.1133431196212769,1.3070719242095947,4.6217663288116455,2.7389888763427734,,,,,,
2958764000.0,88.46,-3.2200000286102295,6519754752.0,3590.631303625405,3.0,-0.03411865234375,65536.0,18.125641345977783,0.000684211147017777,0.0001220703125,2.7039599418640137,-0.02742571383714676,0.8950022459030151,-0.027039602398872375,-0.00038611143827438354,0.0,-0.32206565141677856,1.3320938348770142,0.05297086446759891,-0.8138217926025391,0.1732509434223175,-1.1358875036239624,1.368841290473938,4.562985897064209,2.733736753463745,,,,,,
3156764000.0,89.96,-2.690000057220459,6519754752.0,3613.5281562873342,4.0,-0.02593994140625,81920.0,22.659714221954346,0.0008405272383242846,0.0,2.696883201599121,-0.026539374142885208,0.8314493894577026,-0.026968829333782196,0.00042945705354213715,0.0,-0.12760084867477417,1.2936004400253296,0.11318721061961456,-1.2179827690124512,0.37268051505088806,-1.3455836772918701,1.3736755847930908,4.5340728759765625,2.7278387546539307,,,,,,
3354500000.0,90.49,-2.5899999141693115,6519754752.0,3569.993907067031,5.0,-0.02587890625,98304.0,27.249077796936035,0.001472924486733973,0.00213623046875,2.694208860397339,-0.02723873220384121,0.830085813999176,-0.026942085474729538,-0.00029664672911167145,0.0,-0.04496629536151886,1.2874820232391357,0.10544000194106184,-1.43803071975708,0.3938736617565155,-1.482996940612793,1.3612452745437622,4.5893635749816895,2.7341411113739014,,,,,,
3552500000.0,90.59,-2.7100000381469727,6519754752.0,3523.2561664630216,6.0,-0.02880859375,114688.0,31.89932155609131,0.004469352308660746,0.03912353515625,2.679619312286377,-0.02736535295844078,0.8980139493942261,-0.026796191930770874,-0.0005691656842827797,0.0,-0.0903954952955246,1.3383947610855103,0.16574071932736856,-1.5749411582946777,0.4128606617450714,-1.6653366088867188,1.4653240442276,4.650243759155273,2.733687162399292,,,,,,
3751160000.0,88.36,-1.7100000381469727,6519754752.0,3642.136422685658,7.0,-0.0240478515625,131072.0,36.39778017997742,0.002894254634156823,0.0208740234375,2.697962999343872,-0.026581797748804092,0.7924826741218567,-0.026979630813002586,0.00039783166721463203,0.0,0.055070534348487854,1.2440383434295654,0.21705408190918807,-1.6495401859283447,0.5227725505828857,-1.594469666481018,1.405943512916565,4.498458623886108,2.74224853515625,,,,,,
3948104000.0,81.5,-2.619999885559082,6519754752.0,3587.2780504102016,8.0,-0.033203125,147456.0,40.96503138542175,0.002128767780959606,0.01947021484375,2.694380044937134,-0.027427131310105324,0.9932299852371216,-0.02694379910826683,-0.0004833349958062172,0.0,-0.06655828654766083,1.355441927909851,0.22100363073012064,-1.691298246383667,0.6294011473655701,-1.7578566074371338,1.5357240438461304,4.567251205444336,2.745842933654785,,,,,,
4146104000.0,84.52,-1.659999966621399,6519754752.0,3558.617312121493,9.0,-0.020751953125,163840.0,45.569066762924194,0.0008860146626830101,0.0,2.6857643127441406,-0.026949843391776085,0.696753978729248,-0.026857640594244003,-9.219814091920853e-05,0.0,0.05962538719177246,1.1564841270446777,0.21461554416695028,-1.3972539901733398,0.4802875816822052,-1.3376286029815674,1.3049639463424683,4.604035377502441,2.75595760345459,,,,,,
