CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true
2366088000.0,80.81,-1.8700000047683716,6317166080.0,3456.5214743564593,0.0,-0.02264404296875,16384.0,4.740025520324707,0.0044105807319283485,0.021240234375,2.701273202896118,-0.026121262460947037,0.7011206746101379,-0.02701273187994957,0.0008914731442928314,0.0,-0.32639920711517334,1.1464145183563232,0.001060433138347805,0.04855462163686752,0.01400394830852747,-0.2778446078300476,1.1470229625701904,4.740025520324707,2.7242867946624756,,,,,,
2563520000.0,86.79,-2.5199999809265137,6519754752.0,3618.358842518631,1.0,-0.02679443359375,32768.0,9.26804518699646,0.0009222966036759317,0.000244140625,2.702848196029663,-0.026998791843652725,0.765283465385437,-0.027028484269976616,2.96903308480978e-05,0.0,-0.38501983880996704,1.1954253911972046,0.001344215215979272,-0.10279829055070877,0.013165942393243313,-0.4878181219100952,1.1962295770645142,4.528019666671753,2.716637134552002,,,,,,
2761256000.0,85.58,-1.6100000143051147,6519754752.0,3490.8547867009,2.0,-0.023193359375,49152.0,13.961451530456543,0.0020519595127552748,0.00445556640625,2.688779592514038,-0.025397777557373047,0.7415000200271606,-0.026887796819210052,0.0014900173991918564,0.0,-0.1988685429096222,1.1726338863372803,0.0031801920808118833,-0.637946367263794,0.12562407553195953,-0.8368148803710938,1.1745027303695679,4.693406343460083,2.72546648979187,,,,,,
2959256000.0,84.39,-1.690000057220459,6519754752.0,3524.680529079503,3.0,-0.020751953125,65536.0,18.609816074371338,0.000951763242483139,0.00262451171875,2.6941261291503906,-0.026831872761249542,0.6278014183044434,-0.02694125846028328,0.00010937824845314026,0.0,-0.19815510511398315,1.1105798482894897,-0.00025599045155710876,-0.4428384304046631,0.07432153820991516,-0.6409935355186462,1.1104376316070557,4.648364543914795,2.7401528358459473,,,,,,
3156992000.0,84.51,-2.759999990463257,6519754752.0,3538.9837444463487,4.0,-0.02978515625,81920.0,23.239393711090088,0.0014044455019757152,0.01239013671875,2.690242052078247,-0.026945006102323532,0.8273792862892151,-0.026902420446276665,-4.2591243982315063e-05,0.0,-0.24623367190361023,1.259011149406433,0.004947633088721037,-0.8111355304718018,0.11949137598276138,-1.0573692321777344,1.2621371746063232,4.62957763671875,2.7437245845794678,,,,,,
3354992000.0,83.94,-2.309999942779541,6519754752.0,3632.1961510795795,5.0,-0.02508544921875,98304.0,27.750163316726685,0.0005879930104129016,0.0,2.685368537902832,-0.0270006712526083,0.7675800323486328,-0.026853686198592186,-0.00014698505401611328,0.0,-0.15247997641563416,1.213636875152588,0.010823130341578224,-0.7541944980621338,0.10198979079723358,-0.9066743850708008,1.220258355140686,4.510769605636597,2.7314796447753906,,,,,,
3552728000.0,81.26,-2.2200000286102295,6519754752.0,3503.2972250687294,6.0,-0.02471923828125,114688.0,32.4269003868103,0.002100186888128519,0.0057373046875,2.6695590019226074,-0.02684376761317253,0.7334270477294922,-0.02669558860361576,-0.00014817994087934494,0.0,-0.17714817821979523,1.2066028118133545,0.012795653399226836,-0.8100345134735107,0.11681988835334778,-0.9871826767921448,1.2143973112106323,4.676737070083618,2.7355849742889404,,,,,,
3751508000.0,80.47,-2.2100000381469727,6519754752.0,3524.165731822279,7.0,-0.0269775390625,131072.0,37.07594394683838,0.0012643709778785706,0.0025634765625,2.6645350456237793,-0.027026129886507988,0.869590163230896,-0.026645351201295853,-0.0003807833418250084,0.0,-0.14065492153167725,1.3182960748672485,0.022009033701821723,-1.0743757486343384,0.1700746864080429,-1.2150306701660156,1.3330471515655518,4.649043560028076,2.7424569129943848,,,,,,
3948452000.0,83.16,-2.6600000858306885,6519754752.0,3546.8563700105437,8.0,-0.0277099609375,147456.0,41.69524574279785,0.0010499408235773444,0.0,2.6658499240875244,-0.026417512446641922,0.8630409240722656,-0.026658495888113976,0.00024098530411720276,0.0,-0.035388100892305374,1.3015474081039429,0.033709527639801284,-1.565854787826538,0.19548097252845764,-1.601243019104004,1.3240554332733154,4.619301795959473,2.738572120666504,,,,,,
4146452000.0,78.53,-2.240000009536743,6519754752.0,3636.550122567807,9.0,-0.0274658203125,163840.0,46.20061469078064,0.001760485814884305,0.0093994140625,2.6542093753814697,-0.027134303003549576,0.7840520143508911,-0.026542093604803085,-0.000592208351008594,0.0,-0.0732436403632164,1.2534890174865723,0.05235732301693985,-1.3925886154174805,0.19795294106006622,-1.465832233428955,1.2876511812210083,4.505368947982788,2.7459752559661865,,,,,,
4344188000.0,77.54,-1.9199999570846558,6519754752.0,3532.9179896659307,10.0,-0.02349853515625,180224.0,50.83814096450806,0.002821122296154499,0.013427734375,2.6544816493988037,-0.026022663339972496,0.7579063177108765,-0.026544813066720963,0.0005221487954258919,0.0,0.03027169033885002,1.2307720184326172,0.04962191864743537,-1.5612056255340576,0.24813885986804962,-1.5309340953826904,1.2624942064285278,4.637526273727417,2.7479708194732666,,,,,,
4542188000.0,77.48,-1.659999966621399,6519754752.0,3652.6204341963353,11.0,-0.02569580078125,196608.0,55.32368779182434,0.004284391645342112,0.05279541015625,2.605280637741089,-0.0260976180434227,0.71382075548172,-0.0260528065264225,-4.481291398406029e-05,0.0,-0.030346976593136787,1.1964263916015625,0.10389442434425411,-1.3875404596328735,0.24014176428318024,-1.4178874492645264,1.2638816833496094,4.485546827316284,2.7484869956970215,,,,,,
