CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true
2370552000.0,85.91,-2.930000066757202,6317166080.0,3512.7867144086235,0.0,-0.0338134765625,16384.0,4.664103269577026,0.004522984381765127,0.03759765625,2.70296311378479,-0.027303624898195267,0.9075435400009155,-0.027029629796743393,-0.0002739951014518738,0.0,-0.4656638205051422,1.312552571296692,-0.0012307239909892242,-0.09901595115661621,0.019914453849196434,-0.564679741859436,1.3117456436157227,4.664103269577026,2.7717902660369873,,,,,,
2567872000.0,82.61,-2.8499999046325684,6519754752.0,3526.7812234010694,1.0,-0.0330810546875,32768.0,9.309699058532715,0.0005939911934547126,0.0,2.7061240673065186,-0.0269548948854208,0.9208270907402039,-0.02706124074757099,0.00010635238140821457,0.0,-0.4293581247329712,1.3392274379730225,0.007634796967151525,-0.27745234966278076,0.0485629141330719,-0.706810474395752,1.3443692922592163,4.6455957889556885,2.7662432193756104,,,,,,
2764552000.0,87.48,-2.130000114440918,6519754752.0,3610.86025648968,2.0,-0.02764892578125,49152.0,13.847121953964233,0.00039967239717952907,0.0,2.7052218914031982,-0.026989087462425232,0.8162565231323242,-0.027052216231822968,6.313063204288483e-05,0.0,-0.2515735924243927,1.2677091360092163,0.035907252598285755,-0.6759015321731567,0.14292262494564056,-0.927475094795227,1.2911009788513184,4.5374228954315186,2.7697436809539795,,,,,,
2961232000.0,80.42,-2.6600000858306885,6519754752.0,3445.2513819839755,3.0,-0.02838134765625,65536.0,18.60265302658081,0.0033520914148539305,0.02947998046875,2.6963717937469482,-0.026535194367170334,0.8289172053337097,-0.026963716372847557,0.00042851828038692474,0.0,-0.16783928871154785,1.2755130529403687,0.04140449921517564,-1.015484094619751,0.2665203809738159,-1.1833232641220093,1.3027684688568115,4.755531072616577,2.7748820781707764,,,,,,
3157912000.0,80.46,-2.049999952316284,6519754752.0,3580.396281611357,4.0,-0.0220947265625,81920.0,23.178682804107666,0.0015102643519639969,0.00286865234375,2.694514036178589,-0.02613220550119877,0.6524242758750916,-0.026945140212774277,0.0008129337802529335,0.0,-0.1002286821603775,1.1351346969604492,0.05706526871772655,-0.8948308825492859,0.23809665441513062,-0.9950595498085022,1.1689788103103638,4.5760297775268555,2.7643609046936035,,,,,,
3355120000.0,88.09,-2.609999895095825,6519754752.0,3639.4346088928505,5.0,-0.0296630859375,98304.0,27.68048095703125,0.0020650678779929876,0.0108642578125,2.6873655319213867,-0.026817291975021362,0.8833427429199219,-0.02687365561723709,5.636550486087799e-05,0.0,-0.20124538242816925,1.3277206420898438,0.05702207270340609,-1.0264670848846436,0.24805741012096405,-1.2277123928070068,1.3672752380371094,4.501798152923584,2.784795045852661,,,,,,
3553120000.0,86.29,-2.299999952316284,6519754752.0,3564.6825831924248,6.0,-0.027099609375,114688.0,32.27668261528015,0.0010915728053078055,0.0,2.6868607997894287,-0.02676694467663765,0.9069676399230957,-0.026868607848882675,0.00010166037827730179,0.0,-0.09233888983726501,1.3285409212112427,0.09293998797289782,-1.2777681350708008,0.3438192903995514,-1.3701070547103882,1.394944667816162,4.596201658248901,2.7807986736297607,,,,,,
3751780000.0,85.86,-2.0799999237060547,6519754752.0,3605.231525408577,7.0,-0.02587890625,131072.0,36.821189641952515,0.002901478437706828,0.02239990234375,2.6730282306671143,-0.026543108746409416,0.9156254529953003,-0.026730284094810486,0.00018717162311077118,0.0,-0.042905278503894806,1.3432496786117554,0.17044508029513494,-1.4723039865493774,0.4795851409435272,-1.5152091979980469,1.4748034477233887,4.544507026672363,2.786062717437744,,,,,,
3948724000.0,82.13,-2.259999990463257,6519754752.0,3436.4090580071966,8.0,-0.0211181640625,147456.0,41.5889573097229,0.0027378667145967484,0.0301513671875,2.6631217002868652,-0.02643979713320732,0.6539106369018555,-0.02663121372461319,0.00019141752272844315,0.0,-0.02599947713315487,1.1443710327148438,0.09712917111222241,-1.1445848941802979,0.3827137053012848,-1.1705844402313232,1.2043536901474,4.767767667770386,2.800636053085327,,,,,,
4146724000.0,80.3,-2.0999999046325684,6519754752.0,3608.842442158827,9.0,-0.03033447265625,163840.0,46.12891721725464,0.0019903252832591534,0.0118408203125,2.667262554168701,-0.026085292920470238,0.7930481433868408,-0.02667262591421604,0.0005873311311006546,0.0,-0.07492634654045105,1.2617011070251465,0.15349338035251026,-1.2738914489746094,0.4229346215724945,-1.3488178253173828,1.3713278770446777,4.539959907531738,2.7826309204101562,,,,,,
