CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true
2364492000.0,82.82,-1.9199999570846558,6317166080.0,3576.645262113831,0.0,-0.012187059968709946,16384.0,4.580828905105591,0.0038176614325493574,0.0228271484375,2.7051589488983154,-0.027455376461148262,0.17332547903060913,-0.027051586657762527,-0.00040378887206315994,0.0,-0.1954466700553894,0.577619194984436,-0.006682900951184401,0.08822936564683914,0.01628926955163479,-0.10721729695796967,0.5756986737251282,4.580828905105591,2.714533805847168,,,,,,
2563608000.0,81.13,-2.4600000381469727,6519754752.0,3615.2466896461747,1.0,-0.012153472751379013,32768.0,9.112746477127075,0.0028357389383018017,0.00958251953125,2.700151205062866,-0.02713773399591446,0.16427022218704224,-0.027001511305570602,-0.00013622455298900604,0.0,-0.16793584823608398,0.5633964538574219,0.0012193558452179287,-0.05146970599889755,0.030070744454860687,-0.21940556168556213,0.5637403130531311,4.531917572021484,2.7190630435943604,,,,,,
2761608000.0,80.49,-2.180000066757202,6519754752.0,3669.2882843250195,2.0,-0.014408762566745281,49152.0,13.577917575836182,0.0004339388106018305,0.0,2.699216604232788,-0.02658264711499214,0.17919549345970154,-0.02699216455221176,0.0004095211625099182,0.0,-0.15064460039138794,0.6003546714782715,0.04373590160862162,-0.2927979826927185,0.08484610170125961,-0.44344261288642883,0.6139301657676697,4.4651710987091064,2.728872537612915,,,,,,
2959608000.0,80.77,-2.059999942779541,6519754752.0,3569.1491418135756,3.0,-0.009959883987903595,65536.0,18.168367385864258,0.002719742013141513,0.02093505859375,2.6854631900787354,-0.027578551322221756,0.1506713181734085,-0.026854630559682846,-0.0007239205297082663,0.0,-0.02083691582083702,0.5471393465995789,0.04851004425048311,-0.5373997092247009,0.14418871700763702,-0.5582365989685059,0.5609134435653687,4.590449810028076,2.7333412170410156,,,,,,
3157344000.0,81.71,-1.909999966621399,6519754752.0,3595.5237656931263,4.0,-0.011405148543417454,81920.0,22.725144386291504,0.0021318085491657257,0.0074462890625,2.6804680824279785,-0.027323544025421143,0.16474828124046326,-0.02680468186736107,-0.0005188621580600739,0.0,-0.030889932066202164,0.5716317892074585,0.07164293788703946,-0.6076490879058838,0.14651937782764435,-0.6385390162467957,0.5932788848876953,4.556777000427246,2.7343292236328125,,,,,,
3355344000.0,80.16,-1.7200000286102295,6519754752.0,3480.24410796314,5.0,-0.011918187141418457,98304.0,27.432860136032104,0.0018447042675688863,0.00701904296875,2.673170566558838,-0.026503417640924454,0.1815388798713684,-0.02673170529305935,0.0002282857894897461,0.0,-0.0552247054874897,0.603035032749176,0.08157401542036335,-0.5662765502929688,0.1435452550649643,-0.6215013265609741,0.6292459964752197,4.707715749740601,2.743009090423584,,,,,,
3553080000.0,83.01,-2.4200000762939453,6519754752.0,3519.244799549009,6.0,-0.013402018696069717,114688.0,32.088404417037964,0.002735130488872528,0.0169677734375,2.6945669651031494,-0.027512384578585625,0.1847270280122757,-0.026945671066641808,-0.0005667144432663918,0.0,-0.030552886426448822,0.5992090106010437,0.12098504923466369,-0.7032688856124878,0.17510345578193665,-0.7338217496871948,0.6391167044639587,4.655544281005859,2.7454826831817627,,,,,,
3751872000.0,83.5,-1.8300000429153442,6519754752.0,3606.7683862874155,7.0,-0.011743549257516861,131072.0,36.630975008010864,0.00034172795130871236,0.0,2.6950626373291016,-0.026848942041397095,0.15850603580474854,-0.026950625702738762,0.00010168366134166718,0.0,-0.04916336387395859,0.5686737298965454,0.1040816600712583,-0.5217081904411316,0.11456572264432907,-0.5708715915679932,0.6007987260818481,4.5425705909729,2.7426931858062744,,,,,,
3948816000.0,85.36,-2.6700000762939453,6519754752.0,3603.941664788288,8.0,-0.01270701177418232,147456.0,41.17710852622986,0.0006629055133089423,0.0,2.7021660804748535,-0.026253152638673782,0.17045703530311584,-0.027021659538149834,0.0007685045711696148,0.0,-0.015283329412341118,0.5863034129142761,0.1488338354008788,-0.6586928367614746,0.17536912858486176,-0.6739761829376221,0.6354995369911194,4.546133518218994,2.7499406337738037,,,,,,
4146816000.0,84.43,-2.809999942779541,6519754752.0,3632.358958450138,9.0,-0.014955449849367142,163840.0,45.68767595291138,0.00047155041829682887,0.0,2.7009973526000977,-0.027628831565380096,0.17368406057357788,-0.027009975165128708,-0.0006188566330820322,0.0,-0.027975032106041908,0.5920100808143616,0.2761316481239857,-0.8046519756317139,0.2713749408721924,-0.8326269388198853,0.6958238482475281,4.5105674266815186,2.749359607696533,,,,,,
