CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true
2383668000.0,83.81,-2.4200000762939453,6317166080.0,3483.9068203977604,0.0,-1.0247802734375,16384.0,4.702766418457031,0.0021994810085743666,0.00537109375,2.7057342529296875,-0.026023870334029198,94.84884643554688,-0.02705734223127365,0.0010334714315831661,0.0,-15.285491943359375,5.406173229217529,-0.00044845985959218737,0.026919279247522354,0.010317197069525719,-15.258572578430176,5.404960632324219,4.702766418457031,2.775766611099243,,,,,,
2581204000.0,88.7,-3.0,6519754752.0,3509.0562494970245,1.0,-1.031982421875,32768.0,9.371828079223633,0.000181292969500646,0.0,2.706876516342163,-0.026968777179718018,76.6361312866211,-0.027068762108683586,9.998679161071777e-05,0.0,-10.385698318481445,10.7061185836792,0.05870666918793188,-22.13683319091797,4.0140838623046875,-32.52252960205078,11.03492259979248,4.669061660766602,2.7787110805511475,,,,,,
2777884000.0,87.97,-2.890000104904175,6519754752.0,3561.7783410507514,2.0,-1.03216552734375,49152.0,13.971777439117432,0.0005404633120633662,0.0,2.706113338470459,-0.026805147528648376,125.47950744628906,-0.027061130851507187,0.00025597959756851196,0.0,-7.894293785095215,13.776983261108398,0.05329443916691523,-33.78889465332031,5.941660404205322,-41.683189392089844,14.159459114074707,4.599949359893799,2.770599126815796,,,,,,
2974564000.0,85.2,-2.5999999046325684,6519754752.0,3530.140511449953,3.0,-1.02984619140625,65536.0,18.61295247077942,0.0015863387379795313,0.01324462890625,2.699373960494995,-0.02691286988556385,150.15101623535156,-0.02699373848736286,8.086685556918383e-05,0.0,-6.169031620025635,16.050050735473633,0.07032207039736993,-42.9644660949707,7.069495677947998,-49.13349533081055,16.646005630493164,4.641175031661987,2.768402576446533,,,,,,
3170980000.0,90.84,-2.6700000762939453,6519754752.0,3579.7237286544587,4.0,-1.02191162109375,81920.0,23.189841985702515,0.0021247281692922115,0.00439453125,2.703634738922119,-0.026484401896595955,181.0458526611328,-0.02703634649515152,0.0005519464612007141,0.0,-4.459044456481934,18.005584716796875,0.007735674406470605,-49.018043518066406,8.452594757080078,-53.47708511352539,18.07563591003418,4.576889514923096,2.7792000770568848,,,,,,
3367660000.0,84.23,-2.4700000286102295,6519754752.0,3547.983315264571,5.0,-1.02716064453125,98304.0,27.807676553726196,0.0005392070161178708,0.0,2.7040493488311768,-0.027076710015535355,189.5193328857422,-0.027040496468544006,-3.621634095907211e-05,0.0,-2.5263803005218506,19.27263641357422,0.05687041074024213,-54.314964294433594,8.294114112854004,-56.841346740722656,19.84520721435547,4.617834568023682,2.7717127799987793,,,,,,
3565132000.0,80.89,-2.309999942779541,6519754752.0,3527.239935599664,6.0,-1.026611328125,114688.0,32.45266819000244,0.00142737349960953,0.00390625,2.692700147628784,-0.02733618952333927,206.55938720703125,-0.026927001774311066,-0.0004091896116733551,0.0,-1.3092641830444336,20.24390411376953,0.07720455814292071,-58.48204803466797,8.63789176940918,-59.79131317138672,21.073732376098633,4.644991636276245,2.8857171535491943,,,,,,
3763776000.0,83.68,-2.9000000953674316,6519754752.0,3531.96069646149,7.0,-1.03271484375,131072.0,37.09145140647888,0.003884300123900175,0.04400634765625,2.677028179168701,-0.026682265102863312,206.16143798828125,-0.02677028253674507,8.801743388175964e-05,0.0,-2.1327531337738037,20.249038696289062,0.02987458068786375,-59.12992477416992,7.935852527618408,-61.26268005371094,20.5584659576416,4.63878321647644,2.7901265621185303,,,,,,
3960720000.0,84.69,-2.359999895095825,6519754752.0,3448.7410762643303,8.0,-1.0262451171875,147456.0,41.84217047691345,0.000670699286274612,0.0,2.691736936569214,-0.0266667902469635,218.175048828125,-0.026917370036244392,0.0002505797892808914,0.0,-0.9475987553596497,20.91324806213379,0.03298954740684701,-61.63530731201172,7.406440258026123,-62.58290481567383,21.266983032226562,4.75071907043457,2.7847979068756104,,,,,,
4158456000.0,82.09,-2.2699999809265137,6519754752.0,3612.362803208572,9.0,-1.02862548828125,163840.0,46.3777060508728,0.0015314939664676785,0.00738525390625,2.672734498977661,-0.027035988867282867,268.59759521484375,-0.026727344840765,-0.00030864751897752285,0.0,0.17842431366443634,22.433860778808594,0.036266732607273866,-66.91056060791016,7.5758795738220215,-66.73213195800781,22.85205841064453,4.535535573959351,2.7763328552246094,,,,,,
