CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true
2364628000.0,82.19,-2.190000057220459,6317166080.0,3514.2072953187508,0.0,-1.02569580078125,16384.0,4.662217855453491,0.0036970290821045637,0.0250244140625,2.7046687602996826,-0.026872264221310616,80.15251159667969,-0.02704668417572975,0.0001744227483868599,0.0,-15.167509078979492,5.498291492462158,1.894470059704556e-05,-0.13593310117721558,0.02510351873934269,-15.303442001342773,5.498345851898193,4.662217855453491,2.7475619316101074,,,,,,
2564096000.0,77.53,-2.4200000762939453,6519754752.0,3623.4418401783178,1.0,-1.02691650390625,32768.0,9.18388557434082,0.0007758415304124355,0.0,2.7047014236450195,-0.026956036686897278,79.70169067382812,-0.027047015726566315,9.097857400774956e-05,0.0,-11.307982444763184,9.31507682800293,0.0266296861187717,-16.439966201782227,3.4495961666107178,-27.747949600219727,9.441640853881836,4.521667718887329,2.7400035858154297,,,,,,
2761832000.0,78.65,-2.4200000762939453,6519754752.0,3554.6578184394,2.0,-1.026123046875,49152.0,13.793049335479736,0.0007206331356428564,0.00054931640625,2.6989798545837402,-0.02708391845226288,97.05384826660156,-0.02698979526758194,-9.412365034222603e-05,0.0,-8.131098747253418,12.408668518066406,0.035985448847227985,-27.435619354248047,5.616415023803711,-35.566715240478516,12.63813591003418,4.609163761138916,2.7477529048919678,,,,,,
2959832000.0,81.3,-2.5299999713897705,6519754752.0,3593.1829572026795,3.0,-1.02801513671875,65536.0,18.352794885635376,0.0020569723565131426,0.01995849609375,2.685762643814087,-0.026209602132439613,105.70443725585938,-0.02685762569308281,0.000648024957627058,0.0,-7.444555759429932,13.528922080993652,0.07570053260588105,-31.94817352294922,6.071549892425537,-39.392730712890625,14.07203483581543,4.55974555015564,2.756631374359131,,,,,,
3157568000.0,77.59,-2.380000114440918,6519754752.0,3471.1490730466253,4.0,-1.0269775390625,81920.0,23.072845697402954,0.0011197089916095138,0.0,2.7024753093719482,-0.027565259486436844,116.97051239013672,-0.027024753391742706,-0.0005405088886618614,0.0,-6.423729419708252,14.431485176086426,0.12437069420864111,-36.858116149902344,6.71012020111084,-43.28184509277344,15.422359466552734,4.720050811767578,2.7534947395324707,,,,,,
3355568000.0,80.92,-2.200000047683716,6519754752.0,3543.9984536661996,5.0,-1.025634765625,98304.0,27.69587254524231,0.00020509675960056484,0.0,2.706751585006714,-0.02718612365424633,115.96080017089844,-0.02706751599907875,-0.00011860858649015427,0.0,-5.957211494445801,14.852839469909668,0.07525306060426618,-37.566490173339844,6.812166213989258,-43.523704528808594,15.445365905761719,4.6230268478393555,2.768132209777832,,,,,,
3553304000.0,86.37,-1.8600000143051147,6519754752.0,3527.5080858677566,6.0,-1.023193359375,114688.0,32.340511083602905,4.364911001175642e-05,0.0,2.7077319622039795,-0.027053555473685265,132.05287170410156,-0.027077320963144302,2.3764558136463165e-05,0.0,-5.85064697265625,15.647491455078125,0.0527046832355913,-40.76124572753906,6.811539649963379,-46.61189270019531,16.07689094543457,4.644638538360596,2.7656447887420654,,,,,,
3752360000.0,79.92,-2.5199999809265137,6519754752.0,3493.7663217884965,7.0,-1.02532958984375,131072.0,37.03000617027283,1.2686329682765063e-05,0.0,2.707817316055298,-0.02708190307021141,159.54147338867188,-0.0270781721919775,-3.728782758116722e-06,0.0,-3.664970636367798,17.373878479003906,0.09323725620475254,-47.38217544555664,7.581955432891846,-51.047142028808594,18.245248794555664,4.689495086669922,2.7655951976776123,,,,,,
3949040000.0,81.57,-2.309999942779541,6519754752.0,3629.246836610929,8.0,-1.02197265625,147456.0,41.54444146156311,6.84732076479122e-05,0.0,2.707282066345215,-0.027047142386436462,173.2253875732422,-0.02707282081246376,2.5677494704723358e-05,0.0,-2.814222812652588,18.543460845947266,0.07860152089827133,-52.74626922607422,8.268519401550293,-55.56049346923828,19.318212509155273,4.514435291290283,2.7683911323547363,,,,,,
4147040000.0,84.82,-2.6600000858306885,6519754752.0,3597.773067060498,9.0,-1.0230712890625,163840.0,46.09836959838867,0.0005281657795421779,0.0,2.7057125568389893,-0.026898320764303207,187.3863983154297,-0.02705712802708149,0.00015880027785897255,0.0,-1.7929816246032715,19.347618103027344,0.12367619554720466,-56.71989440917969,8.100066184997559,-58.51287078857422,20.66783905029297,4.5539281368255615,2.790818691253662,,,,,,
4345040000.0,86.55,-3.509999990463257,6519754752.0,3452.745895260819,10.0,-1.0294189453125,180224.0,50.84357833862305,0.000303735607303679,0.0,2.7034871578216553,-0.026847340166568756,175.2637939453125,-0.02703486941754818,0.00018753157928586006,0.0,-3.209933280944824,18.403675079345703,0.13433253430099668,-53.82668685913086,8.08897876739502,-57.03662109375,19.780128479003906,4.745208740234375,2.7989513874053955,,,,,,
4542776000.0,83.07,-2.8499999046325684,6519754752.0,3485.949277124171,11.0,-1.02947998046875,196608.0,55.5435893535614,0.0010717877885326743,0.00262451171875,2.7061901092529297,-0.027028623968362808,202.38478088378906,-0.02706189826130867,3.327568992972374e-05,0.0,-1.1050784587860107,20.11567497253418,0.25174224639034026,-62.122833251953125,10.908736228942871,-63.22791290283203,23.254610061645508,4.7000110149383545,2.799345016479492,,,,,,
4740512000.0,80.66,-2.700000047683716,6519754752.0,3541.403545182201,12.0,-1.02655029296875,212992.0,60.17000365257263,2.947430039057508e-05,0.0,2.7077040672302246,-0.027161186560988426,239.6690673828125,-0.02707703970372677,-8.414546027779579e-05,0.0,0.42722442746162415,20.472883224487305,0.3380189193231532,-62.23585891723633,15.445245742797852,-61.808631896972656,25.162635803222656,4.6264142990112305,2.80338191986084,,,,,,
4939304000.0,83.32,-2.180000066757202,6519754752.0,3512.227096854386,13.0,-1.02545166015625,229376.0,64.83485007286072,5.6202232372015715e-05,0.0,2.707200765609741,-0.026925502344965935,173.97329711914062,-0.027072004973888397,0.0001465054228901863,0.0,-1.6224520206451416,18.43341636657715,0.3549405297187873,-54.56743621826172,15.102991104125977,-56.18988800048828,22.951229095458984,4.664846420288086,2.7933733463287354,,,,,,
5136248000.0,80.91,-1.8200000524520874,6519754752.0,3569.141726856573,14.0,-1.02215576171875,245760.0,69.42530941963196,2.4743470930843614e-05,0.0,2.7077536582946777,-0.027068929746747017,178.0599365234375,-0.027077533304691315,8.605420589447021e-06,0.0,-1.4760273694992065,18.350919723510742,0.37401486253759086,-56.23488235473633,14.725117683410645,-57.710906982421875,23.19400978088379,4.59045934677124,2.7871463298797607,,,,,,
5334248000.0,83.44,-2.4700000286102295,6519754752.0,3509.936446069329,15.0,-1.02520751953125,262144.0,74.09320020675659,8.315245395351667e-06,0.0,2.707810401916504,-0.027096260339021683,181.408447265625,-0.02707810141146183,-1.8155202269554138e-05,0.0,-0.3337381184101105,19.192262649536133,0.38586797825194386,-57.781673431396484,17.012256622314453,-58.11540985107422,24.490367889404297,4.667890787124634,2.7920820713043213,,,,,,
5531984000.0,78.15,-1.7799999713897705,6519754752.0,3627.167838388385,16.0,-1.020751953125,278528.0,78.61022305488586,7.299461685761344e-06,0.0,2.7078757286071777,-0.02703789994120598,161.88304138183594,-0.02707875892519951,4.085525870323181e-05,0.0,-0.18542243540287018,18.257431030273438,0.45954465313465975,-55.92061233520508,18.085952758789062,-56.10603713989258,24.83475112915039,4.5170228481292725,2.7961854934692383,,,,,,
5729984000.0,84.19,-2.109999895095825,6519754752.0,3439.0863819299657,17.0,-1.02044677734375,294912.0,83.3742790222168,7.166239811340347e-06,0.0,2.707871437072754,-0.02711561694741249,163.75787353515625,-0.027078714221715927,-3.690086305141449e-05,0.0,-0.8350982666015625,17.901247024536133,0.504081902874377,-56.949188232421875,18.54230499267578,-57.78428649902344,25.42015266418457,4.764055967330933,2.967078447341919,,,,,,
